id,word,translation,language,status,created_at,updated_at
17132,болотистый,"bataqlı, sazlı
болотистое место - bataqlıq, bataqlı yer",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17133,болото,"bataqlıq, sazlıq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17134,болтун,"1) (болтливый человек) boşboğaz, lafazan, tilbaz, zevzek, oşorom, geveze, şaplavuz
2) (насиженное яйцо без зародыша) çuluq yımırta",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17135,боль,"1) ağrı, acı, dert, sançı (колющая)
головная боль - baş ağrısı
2) (перен.) ağrı, acı, dert
душевная боль - yürek acısı
причинять (причинить) боль - ağırttırmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17136,больница,hastahane,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17137,больничный,hastahane°,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17138,больной,"1) hasta
больное сердце - hasta yürek
2) (больной человек) hasta
тяжёлый больной - ağır hasta
приём больных - hastalarnı qabul etüv
***
больной вопрос - müşkül mesele",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17139,больше,"1) (сравн. ст. от прил. большой) büyük, balaban, ziyade, daa
эта комната больше, чем та - bu oda o birisinden büyük
2) (сравн. ст. от нареч. много) çoqça, ziyadece, büyükçe
А больше денег он может дать? - Ya çoqça (ziyadece) para berip olamı?
3) bir daa, artıq, bundan soñ, endi, bundan başqa
чтобы больше этого не было - bu bir daa olmasın
больше вопросов нет? - artıq sualler yoqmı?",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17140,большевик,bolşevik [произн. большевик],R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17141,большевистский,bolşevik° [произн. большевик],R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17142,больший,см. большой,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17143,большинство,"çoqusı, çoqluq, ekseriyet
в большинстве случаев - çoqusı allarda, ekseriy allarda, ekseriyetle
получить на выборах большинство голосов - saylavda reylerniñ çoqusını almaq
большинство населения области - vilâyet ealisiniñ çoqusı (çoqluğı, ekseriyeti)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17144,большой,"1) (по величине, размеру) büyük, balaban, iri
большие глаза - iri közler
большая река - büyük özen
стал большим - balaban oldı
2) (значительный, важный) büyük, müim, emiyetli
большая победа - büyük ğalebe
3) (взрослый) büyük, balaban, yetişken
***
большой палец - baş parmaq
большая буква - büyük arif",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17145,бомба,"bomba
атомная бомба - atom bombası",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17146,бомбардировать,bombardıman etmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17147,бомбардировка,bombardıman etüv,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17148,бондарь,"çapçaqçı, varelci, fuçucı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17149,бор,çamlıq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17150,бордюр,bordür,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17151,борец,"1) küreşçi, pelvan
2) (перен.) küreşçi
борцы за мир - barışıq içün küreşçiler",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17152,борзая,"tazı, tazı köpegi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17153,боровик,aq mantar,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17154,борода,saqal,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17155,бородатый,saqallı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17156,борозда,barazna,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17157,бороздить,"1) iz açmaq (прокладывать борозду), iz qaldırmaq (оставлять борозду)
трактор бороздит землю - traktor topraqta iz aça
2) (перен.) kezmek
корабли бороздят моря - gemiler deñizlerde keze, gemiler deñizni yarıp kete",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17158,боронить,tırnaqlamaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17159,бороться,"1) (с кем-либо, чем-либо) küreşmek, tartışmaq
2) (против кого-либо, чего-либо) küreşmek, areket etmek, tırışmaq
бороться против войны - cenkke qarşı küreşmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17160,борт,"1) (одежды) yaqa, kenar
2) (судна) kenar, yan, çet, taraf
правый борт корабля - geminiñ oñ tarafı
выбросить за борт - gemiden atmaq; перен. bir kenarğa atmaq
***
взять на борт - gemige almaq
человек за бортом - deñizde adam bar",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17161,борщ,borşç,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17162,борьба,"küreş, mucadele
вольная борьба - serbest küreş",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17163,босиком,yalınayaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17164,босниец,Bosnalı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17165,Босния,"Bosna
Босния и Герцеговина - Bosna ve Hersek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17166,Босния и Герцеговина,Bosna ve Hersek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17167,босняк,Bosnalı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17168,босой,yalınayaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17169,босоножки,terlikler,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17170,Боспорское государство,Bosporos Devleti,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17171,Босфор,İstanbul boğazı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17172,ботаник,"nebatiyatçı, botanik",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17173,ботаника,"nebatiyat, botanika",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17174,ботанический,"nebatiyat°, nebatat°, nebatiy, botanik
ботанический сад - nebatat bağçası",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17175,ботинки,pötük,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17176,Ботсвана,Botsvana,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17177,бочка,"çapçaq, metiy, varel, fuçu",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17178,бочонок,"kiçik fıçı, varel",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17179,боязливый,"cesaretsiz; qorqaq, ürkek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17180,боязнь,qorqu,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17181,бояться,"1) qorqmaq, çekinmek, ürkmek
я боюсь, что он не приедет - kelmez dep qorqam
2) (портиться от чего-либо) bozulmaq, zararlanmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17182,браво,"aferin, maşalla, evalla",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17183,бравый,"ateşköz, azamat, deliqanlı, yigit",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17184,Бразилия,Brazil,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17185,брак,"1) (испорченная продукция) qusurlı (şeyler), brak
выпускать брак - qusurlı şeyler çıqarmaq, qusurlı mahsulat çıqarmaq, brak çıqarmaq
2) (бракосочетание) evlenme, nikâh",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17186,бракованный,qusurlı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17187,браковать,"1) (признавать непригодным) qusurlı tapmaq, brak tapmaq, qabul etmemek
2) (выпускать брак) qusurlı şeyler çıqarmaq, brak çıqarmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17188,бракосочетание,"evlenüv, evlenme, nikâh",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17189,бранить,"sögmek, darılmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17190,брань,"1) (ругань) sögünç, sögüş, küfür sözler
2) (битва) muarebe, cenk
поле брани - cenk meydanı
пасть на поле брани - cenk meydanında elâk olmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17191,браслет,bilezlik,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17192,брат,"1) (старший брат) ağa
2) (младший брат) qardaş, kadâ
3) братья - ağa-qardaş",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17193,брататься,"ağa-qardaş olmaq, biraderleşmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17194,братский,"qardaş, qardaşlıq
братская республика - qardaş cumhuriyet
***
братская могила - qardaş mezarlığı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17195,братство,"qardaşlıq, ağa-qardaşlıq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17196,брать,"almaq, tutmaq
***
брать начало - başlanmaq, kelip çıqmaq
брать (взять) верх - yeñmek, üstün (ğalip) çıqmaq
брать (взять) пример - örnek (ibret) almaq
брать (взять) себя в руки - özüni qolğa almaq
брать под сомнение - şübelenmek
брать (взять) слово - söz almaq
брать уроки - ders almaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17197,браться,"1) tutmaq, almaq
2) kirişmek, başlamaq, tutunmaq
браться за работу - işni başlamaq
***
браться за ум - aqlını toplamaq, aqlı kelmek, esini cıymaq (toplamaq)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17198,брачный,"nikâh°, evlenme°",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17199,бревно,"ağaç, razan ağaçı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17200,бредить,sandıraqlamaq (про больного),R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17201,брезговать,igrenmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17202,брезент,brezent,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17203,бремя,"ağırlıq, yük",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17204,брести,"yavaş-yavaş ketmek, ağır-ağır yürmek, zar-zornen ketmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17205,бригада,"brigada, taqım",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17206,бригадир,brigada başlığı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17207,бриллиант,"brilliant, elmaz",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17208,бритва,ustura,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17209,бритвенный,"ustra°, tıraş°
бритвенный прибор - tıraş taqımı, ustra taqımı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17210,бритый,tıraş olğan,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17211,брить,tıraş etmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17212,бриться,"tıraş olmaq, saqal almaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17213,бровь,"qaş
хмурить брови - qaşlarnı çatmaq (sıtmaq)
чёрные брови - qara qaşlar",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17214,брод,keçit,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17215,бродить,"1) kezmek, kezinmek, dolaşmaq
2) ekşimek, mayalanmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17216,бродяга,"bıralqı, serseriy, avara",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17217,бродяжничать,bıralqılamaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17218,броненосец,"1) (бронированный корабль) zırhlı gemi
2) (животное) tatu",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17219,бронепоезд,zırhlı tren,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17220,бронза,tunç,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17221,бронзовый,"1) tunç°, tunçtan yasalğan
бронзовая медаль - tunç medal
бронзовый век - tunç devri
бронзовый призёр - tunç mukâfatı saibi
2) (по цвету) tunç tüsü, tunç renki
у него бронзовый загар - küneşte yanıp tunç tüsüni aldı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17222,бронированный,zırhlı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17223,бронировать,"1) ayırtmaq, yer ayırtmaq
бронировать номер в гостинице - musafirhanede bir oda ayırtmaq
2) (покрывать броней) zırhnen qaplamaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17224,бронхит,bronhit,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17225,броня,zırh,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17226,бросание,atış,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17227,бросать,"1) atmaq, taşlamaq, fırlatmaq
2) (оставлять) qaldırmaq, bıraqmaq, terk etmek, vazgeçmek
3) (направлять) yibermek, taşlamaq, yollamaq
4) (переставать, прекращать) taşlamaq, bıraqmaq, kesmek, vazgeçmek
5) брось! - yeter! yeter artıq! yapma! etme! bıraq!
***
бросать слова на ветер - boşuna laf etmek, tüşünmeyip laf etmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17228,бросаться,"1) см. броситься
2) (друг в друга) atılmaq, taşlanmaq
***
бросаться в глаза - közge çarpmaq (körünmek, ilişmek)
бросаться деньгами - para savurmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17229,бросить,"1) atmaq, taşlamaq, fırlatmaq
2) (оставить) qaldırmaq, bıraqmaq, terk etmek, vazgeçmek
3) (направить) yibermek, taşlamaq, yollamaq
4) (перестать, прекратить) taşlamaq, bıraqmaq, kesmek, vazgeçmek
5) брось! - yeter! yeter artıq! yapma! etme! bıraq!
***
бросить взгляд - köz (nazar) taşlamaq
бросить обвинение - qabaatnı yüklemek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17230,броситься,"1) (наброситься) atılmaq, özüni atmaq, ücüm etmek, sıçramaq
броситься на врага - duşmanğa atılmaq
2) (с высоты вниз) sekirmek, atılmaq
броситься в воду - suvğa sekirmek, özüni suvğa atmaq
3) (поспешить) aşıqmaq, çapmaq, kelmek
броситься на помощь - yardımğa kelmek
***
броситься в глаза - közge ilişmek (çarpmaq)
броситься на шею кому-либо - biriniñ boynuna sarılmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17231,бросок,"1) atış
2) atılma
3) çapış
марш-бросок - çapış",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17232,брошь,ine,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17233,брошюра,risale,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17234,Бруней,Bruney,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17235,брусника,narat cilegi,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17236,брызгать,см. брызнуть,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17237,брызгаться,"(bir-birine suv) sepmek, septirmek, saçratmaq, fışqırtmaq, püskürtmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17238,брызги,"saçravlar, serpinti",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
17239,брызнуть,"septirmek, saçratmaq; fışqırmaq (струёй)
брызнуть струёй - fışqırmaq
кровь брызнула из раны - yaradan qan fışqırdı
из глаз у неё брызнули слёзы - közlerinden yaşları keldi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
